Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
9.54,0.1587,0.0027,,,,,,,,,,,,,,,
9.56,0.159,0.0025,,,,,,,,,,,,,,,
9.58,0.1594,0.0038,,,,,,,,,,,,,,,
9.6,0.1596,0.0036,,,,,,,,,,,,,,,
9.62,0.16,0.0018,,,,,,,,,,,,,,,
9.64,0.1604,0.0032,,,,,,,,,,,,,,,
9.66,0.1608,0.002,,,,,,,,,,,,,,,
9.68,0.161,0.0037,,,,,,,,,,,,,,,
9.7,0.1615,0.0032,,,,,,,,,,,,,,,
9.72,0.1619,0.0024,,,,,,,,,,,,,,,
9.74,0.1621,0.0032,,,,,,,,,,,,,,,
9.76,0.1625,0.003,,,,,,,,,,,,,,,
9.78,0.1629,0.0029,,,,,,,,,,,,,,,
9.8,0.1631,0.003,,,,,,,,,,,,,,,
9.82,0.1635,0.0025,,,,,,,,,,,,,,,
9.84,0.1637,0.0025,,,,,,,,,,,,,,,
9.86,0.1642,0.0038,,,,,,,,,,,,,,,
9.88,0.1646,0.0034,,,,,,,,,,,,,,,
9.9,0.165,0.0037,,,,,,,,,,,,,,,
9.92,0.1652,0.0028,,,,,,,,,,,,,,,
9.94,0.1654,0.0022,,,,,,,,,,,,,,,
9.96,0.1658,0.0044,,,,,,,,,,,,,,,
9.98,0.1662,0.0025,,,,,,,,,,,,,,,
10,0.1665,0.0017,,,,,,,,,,,,,,,
10.02,0.1667,0.0033,,,,,,,,,,,,,,,
10.04,0.1671,0.0022,,,,,,,,,,,,,,,
10.06,0.1673,0.0021,,,,,,,,,,,,,,,
10.08,0.1677,0.0033,,,,,,,,,,,,,,,
10.1,0.1679,0.0034,,,,,,,,,,,,,,,
10.12,0.1683,0.0039,,,,,,,,,,,,,,,
10.14,0.1687,0.0024,,,,,,,,,,,,,,,
10.16,0.169,0.0035,,,,,,,,,,,,,,,
10.18,0.1694,0.0041,,,,,,,,,,,,,,,
10.2,0.1698,0.003,,,,,,,,,,,,,,,
10.22,0.17,0.0035,,,,,,,,,,,,,,,
10.24,0.1704,0.0029,,,,,,,,,,,,,,,
10.26,0.1708,0.0035,,,,,,,,,,,,,,,
10.28,0.171,0.0026,,,,,,,,,,,,,,,
10.3,0.1715,0.0034,,,,,,,,,,,,,,,
10.32,0.1719,0.0029,,,,,,,,,,,,,,,
10.34,0.1721,0.0027,,,,,,,,,,,,,,,
10.36,0.1725,0.0026,,,,,,,,,,,,,,,
10.38,0.1729,0.0032,,,,,,,,,,,,,,,
10.4,0.1731,0.0041,,,,,,,,,,,,,,,
10.42,0.1735,0.0019,,,,,,,,,,,,,,,
10.44,0.174,0.0032,,,,,,,,,,,,,,,
10.46,0.1742,0.0033,,,,,,,,,,,,,,,
10.48,0.1746,0.0024,,,,,,,,,,,,,,,
10.5,0.1748,0.0034,,,,,,,,,,,,,,,
10.52,0.1752,0.003,,,,,,,,,,,,,,,
10.54,0.1754,0.0025,,,,,,,,,,,,,,,
10.56,0.1758,0.0031,,,,,,,,,,,,,,,
10.58,0.176,0.0029,,,,,,,,,,,,,,,
10.6,0.1765,0.0025,,,,,,,,,,,,,,,
10.62,0.1769,0.004,,,,,,,,,,,,,,,
10.64,0.1773,0.0036,,,,,,,,,,,,,,,
10.66,0.1775,0.0033,,,,,,,,,,,,,,,
10.68,0.1779,0.004,,,,,,,,,,,,,,,
10.7,0.1783,0.0034,,,,,,,,,,,,,,,
10.72,0.1787,0.0034,,,,,,,,,,,,,,,
10.74,0.179,0.003,,,,,,,,,,,,,,,
10.76,0.1794,0.0021,,,,,,,,,,,,,,,
10.78,0.1796,0.0035,,,,,,,,,,,,,,,
10.8,0.18,0.0026,,,,,,,,,,,,,,,
10.82,0.1804,0.0044,,,,,,,,,,,,,,,
10.84,0.1806,0.003,,,,,,,,,,,,,,,
10.86,0.181,0.0015,,,,,,,,,,,,,,,
10.88,0.1815,0.0032,,,,,,,,,,,,,,,
10.9,0.1819,0.0026,,,,,,,,,,,,,,,
10.92,0.1821,0.003,,,,,,,,,,,,,,,
10.94,0.1825,0.0035,,,,,,,,,,,,,,,
10.96,0.1829,0.003,,,,,,,,,,,,,,,
10.98,0.1831,0.004,,,,,,,,,,,,,,,
11,0.1835,0.0021,,,,,,,,,,,,,,,
11.02,0.1837,0,,,,,,,,,,,,,,,
11.04,0.1842,0.0003,,,,,,,,,,,,,,,
11.06,0.1846,0.0015,,,,,,,,,,,,,,,
11.08,0.1848,0.0018,,,,,,,,,,,,,,,
11.1,0.1852,0.0045,,,,,,,,,,,,,,,
11.12,0.1856,0.003,,,,,,,,,,,,,,,
11.14,0.1858,0.0032,,,,,,,,,,,,,,,
11.16,0.1862,0.004,,,,,,,,,,,,,,,
11.18,0.1867,0.0027,,,,,,,,,,,,,,,
11.2,0.1869,0.0041,,,,,,,,,,,,,,,
11.22,0.1873,0.0039,,,,,,,,,,,,,,,
11.24,0.1875,0.003,,,,,,,,,,,,,,,
11.26,0.1879,0.0039,,,,,,,,,,,,,,,
11.28,0.1881,0.0033,,,,,,,,,,,,,,,
11.3,0.1885,0.0033,,,,,,,,,,,,,,,
11.32,0.189,0.0038,,,,,,,,,,,,,,,
11.34,0.1892,0.0025,,,,,,,,,,,,,,,
11.36,0.1896,0.0039,,,,,,,,,,,,,,,
11.38,0.1898,0.0034,,,,,,,,,,,,,,,
11.4,0.1902,0.0044,,,,,,,,,,,,,,,
11.42,0.1904,0.0035,,,,,,,,,,,,,,,
11.44,0.1908,0.003,,,,,,,,,,,,,,,
11.46,0.1912,0.0025,,,,,,,,,,,,,,,
11.48,0.1915,0.0037,,,,,,,,,,,,,,,
11.5,0.1919,0.004,,,,,,,,,,,,,,,
11.52,0.1921,0.0042,,,,,,,,,,,,,,,
11.54,0.1925,0.0031,,,,,,,,,,,,,,,
11.56,0.1929,0.0025,,,,,,,,,,,,,,,
11.58,0.1931,0.0049,,,,,,,,,,,,,,,
11.6,0.1935,0.0029,,,,,,,,,,,,,,,
11.62,0.1937,0.0031,,,,,,,,,,,,,,,
11.64,0.1942,0.0049,,,,,,,,,,,,,,,
11.66,0.1946,0.0031,,,,,,,,,,,,,,,
11.68,0.1948,0.0034,,,,,,,,,,,,,,,
11.7,0.1952,0.0035,,,,,,,,,,,,,,,
11.72,0.1954,0.0034,,,,,,,,,,,,,,,
11.74,0.1958,0.0035,,,,,,,,,,,,,,,
11.76,0.196,0.0042,,,,,,,,,,,,,,,
11.78,0.1965,0.0047,,,,,,,,,,,,,,,
11.8,0.1967,0.0036,,,,,,,,,,,,,,,
11.82,0.1971,0.0032,,,,,,,,,,,,,,,
11.84,0.1973,0.0039,,,,,,,,,,,,,,,
11.86,0.1977,0.004,,,,,,,,,,,,,,,
11.88,0.1979,0.0034,,,,,,,,,,,,,,,
11.9,0.1983,0.0025,,,,,,,,,,,,,,,
11.92,0.1985,0.0034,,,,,,,,,,,,,,,
11.94,0.199,0.0035,,,,,,,,,,,,,,,
11.96,0.1992,0.0039,,,,,,,,,,,,,,,
11.98,0.1996,0.0039,,,,,,,,,,,,,,,
12,0.1998,0.0035,,,,,,,,,,,,,,,
12.02,0.2002,0.0046,,,,,,,,,,,,,,,
12.04,0.2004,0.0033,,,,,,,,,,,,,,,
12.06,0.2008,0.0037,,,,,,,,,,,,,,,
12.08,0.2012,0.0043,,,,,,,,,,,,,,,
12.1,0.2017,0.0031,,,,,,,,,,,,,,,
12.12,0.2019,0.0047,,,,,,,,,,,,,,,
12.14,0.2023,0.004,,,,,,,,,,,,,,,
12.16,0.2025,0.0041,,,,,,,,,,,,,,,
12.18,0.2029,0.0038,,,,,,,,,,,,,,,
12.2,0.2033,0.0041,,,,,,,,,,,,,,,
12.22,0.2035,0.0035,,,,,,,,,,,,,,,
12.24,0.204,0.0045,,,,,,,,,,,,,,,
12.26,0.2042,0.0032,,,,,,,,,,,,,,,
12.28,0.2046,0.0038,,,,,,,,,,,,,,,
12.3,0.2048,0.0032,,,,,,,,,,,,,,,
12.32,0.2052,0.0025,,,,,,,,,,,,,,,
12.34,0.2054,0.0045,,,,,,,,,,,,,,,
12.36,0.2058,0.0027,,,,,,,,,,,,,,,
12.38,0.206,0.0033,,,,,,,,,,,,,,,
12.4,0.2065,0.005,,,,,,,,,,,,,,,
12.42,0.2069,0.0037,,,,,,,,,,,,,,,
12.44,0.2071,0.0037,,,,,,,,,,,,,,,
12.46,0.2075,0.0025,,,,,,,,,,,,,,,
12.48,0.2077,0.0025,,,,,,,,,,,,,,,
12.5,0.2081,0.0039,,,,,,,,,,,,,,,
12.52,0.2085,0.0034,,,,,,,,,,,,,,,
12.54,0.2087,0.0031,,,,,,,,,,,,,,,
12.56,0.2092,0.003,,,,,,,,,,,,,,,
12.58,0.2094,0.0036,,,,,,,,,,,,,,,
12.6,0.2098,0.003,,,,,,,,,,,,,,,
12.62,0.2102,0.0039,,,,,,,,,,,,,,,
12.64,0.2104,0.0035,,,,,,,,,,,,,,,
12.66,0.2108,0.0038,,,,,,,,,,,,,,,
12.68,0.2112,0.0043,,,,,,,,,,,,,,,
12.7,0.2115,0.004,,,,,,,,,,,,,,,
12.72,0.2119,0.0042,,,,,,,,,,,,,,,
12.74,0.2123,0.0037,,,,,,,,,,,,,,,
12.76,0.2125,0.0038,,,,,,,,,,,,,,,
12.78,0.2129,0.0041,,,,,,,,,,,,,,,
12.8,0.2133,0.0025,,,,,,,,,,,,,,,
12.82,0.2135,0.0051,,,,,,,,,,,,,,,
12.84,0.214,0.0039,,,,,,,,,,,,,,,
12.86,0.2144,0.0032,,,,,,,,,,,,,,,
12.88,0.2146,0.004,,,,,,,,,,,,,,,
12.9,0.215,0.0031,,,,,,,,,,,,,,,
12.92,0.2154,0.0038,,,,,,,,,,,,,,,
12.94,0.2156,0.0049,,,,,,,,,,,,,,,
12.96,0.216,0.004,,,,,,,,,,,,,,,
12.98,0.2162,0.0035,,,,,,,,,,,,,,,
13,0.2167,0.0037,,,,,,,,,,,,,,,
13.02,0.2171,0.0036,,,,,,,,,,,,,,,
13.04,0.2173,0.0047,,,,,,,,,,,,,,,
13.06,0.2177,0.0041,,,,,,,,,,,,,,,
13.08,0.2181,0.0036,,,,,,,,,,,,,,,
13.1,0.2183,0.0043,,,,,,,,,,,,,,,
13.12,0.2187,0.0033,,,,,,,,,,,,,,,
13.14,0.2192,0.0038,,,,,,,,,,,,,,,
13.16,0.2196,0.0035,,,,,,,,,,,,,,,
13.18,0.2198,0.0035,,,,,,,,,,,,,,,
13.2,0.2202,0.0045,,,,,,,,,,,,,,,
13.22,0.2206,0.0042,,,,,,,,,,,,,,,
13.24,0.2208,0.0041,,,,,,,,,,,,,,,
13.26,0.2212,0.0037,,,,,,,,,,,,,,,
13.28,0.2217,0.0031,,,,,,,,,,,,,,,
13.3,0.2221,0.0049,,,,,,,,,,,,,,,
13.32,0.2223,0.0041,,,,,,,,,,,,,,,
13.34,0.2227,0.0039,,,,,,,,,,,,,,,
13.36,0.2231,0.004,,,,,,,,,,,,,,,
13.38,0.2233,0.0029,,,,,,,,,,,,,,,
13.4,0.2237,0.0032,,,,,,,,,,,,,,,
13.42,0.224,0.0038,,,,,,,,,,,,,,,
13.44,0.2244,0.0039,,,,,,,,,,,,,,,
13.46,0.2246,0.0032,,,,,,,,,,,,,,,
13.48,0.225,0.0041,,,,,,,,,,,,,,,
13.5,0.2252,0.0041,,,,,,,,,,,,,,,
13.52,0.2256,0.0045,,,,,,,,,,,,,,,
13.54,0.226,0.0044,,,,,,,,,,,,,,,
13.56,0.2262,0.0028,,,,,,,,,,,,,,,
13.58,0.2267,0.0054,,,,,,,,,,,,,,,
13.6,0.2269,0.0038,,,,,,,,,,,,,,,
13.62,0.2273,0.0037,,,,,,,,,,,,,,,
13.64,0.2275,0.0044,,,,,,,,,,,,,,,
13.66,0.2279,0.0036,,,,,,,,,,,,,,,
13.68,0.2283,0.0041,,,,,,,,,,,,,,,
13.7,0.2285,0.0045,,,,,,,,,,,,,,,
13.72,0.229,0.0042,,,,,,,,,,,,,,,
13.74,0.2292,0.0034,,,,,,,,,,,,,,,
13.76,0.2296,0.0037,,,,,,,,,,,,,,,
13.78,0.2298,0.0031,,,,,,,,,,,,,,,
13.8,0.2302,0.0038,,,,,,,,,,,,,,,
13.82,0.2306,0.0045,,,,,,,,,,,,,,,
13.84,0.2308,0.004,,,,,,,,,,,,,,,
13.86,0.2312,0.0043,,,,,,,,,,,,,,,
13.88,0.2317,0.0042,,,,,,,,,,,,,,,
13.9,0.2319,0.0044,,,,,,,,,,,,,,,
13.92,0.2323,0.0048,,,,,,,,,,,,,,,
13.94,0.2327,0.003,,,,,,,,,,,,,,,
13.96,0.2329,0.0047,,,,,,,,,,,,,,,
13.98,0.2333,0.0032,,,,,,,,,,,,,,,
14,0.2335,0.0032,,,,,,,,,,,,,,,
14.02,0.234,0.0045,,,,,,,,,,,,,,,
14.04,0.2344,0.0034,,,,,,,,,,,,,,,
14.06,0.2346,0.004,,,,,,,,,,,,,,,
14.08,0.2348,0.0042,,,,,,,,,,,,,,,
14.1,0.2352,0.0033,,,,,,,,,,,,,,,
14.12,0.2354,0.0041,,,,,,,,,,,,,,,
14.14,0.2358,0.0044,,,,,,,,,,,,,,,
14.16,0.2362,0.0044,,,,,,,,,,,,,,,
14.18,0.2365,0.0038,,,,,,,,,,,,,,,
14.2,0.2369,0.0027,,,,,,,,,,,,,,,
14.22,0.2371,0.0043,,,,,,,,,,,,,,,
14.24,0.2375,0.0047,,,,,,,,,,,,,,,
14.26,0.2377,0.0028,,,,,,,,,,,,,,,
14.28,0.2379,0.0038,,,,,,,,,,,,,,,
14.3,0.2383,0.0033,,,,,,,,,,,,,,,
14.32,0.2387,0.0034,,,,,,,,,,,,,,,
14.34,0.239,0.0047,,,,,,,,,,,,,,,
14.36,0.2394,0.0033,,,,,,,,,,,,,,,
14.38,0.2396,0.004,,,,,,,,,,,,,,,
14.4,0.24,0.0042,,,,,,,,,,,,,,,
14.42,0.2402,0.0038,,,,,,,,,,,,,,,
14.44,0.2406,0.0047,,,,,,,,,,,,,,,
14.46,0.241,0.0033,,,,,,,,,,,,,,,
14.48,0.2412,0.0034,,,,,,,,,,,,,,,
14.5,0.2417,0.0039,,,,,,,,,,,,,,,
14.52,0.2421,0.0044,,,,,,,,,,,,,,,
14.54,0.2423,0.0044,,,,,,,,,,,,,,,
14.56,0.2427,0.0045,,,,,,,,,,,,,,,
14.58,0.2429,0.0046,,,,,,,,,,,,,,,
14.6,0.2433,0.0042,,,,,,,,,,,,,,,
14.62,0.2437,0.004,,,,,,,,,,,,,,,
14.64,0.244,0.0037,,,,,,,,,,,,,,,
14.66,0.2442,0.0043,,,,,,,,,,,,,,,
14.68,0.2446,0.0046,,,,,,,,,,,,,,,
14.7,0.245,0.0035,,,,,,,,,,,,,,,
14.72,0.2452,0.0053,,,,,,,,,,,,,,,
14.74,0.2456,0.0032,,,,,,,,,,,,,,,
14.76,0.2458,0.005,,,,,,,,,,,,,,,
14.78,0.2462,0.0051,,,,,,,,,,,,,,,
14.8,0.2465,0.0025,,,,,,,,,,,,,,,
14.82,0.2469,0.0044,,,,,,,,,,,,,,,
14.84,0.2471,0.0042,,,,,,,,,,,,,,,
14.86,0.2475,0.0049,,,,,,,,,,,,,,,
14.88,0.2477,0.004,,,,,,,,,,,,,,,
14.9,0.2481,0.0044,,,,,,,,,,,,,,,
14.92,0.2483,0.005,,,,,,,,,,,,,,,
14.94,0.2487,0.0037,,,,,,,,,,,,,,,
14.96,0.2492,0.0042,,,,,,,,,,,,,,,
14.98,0.2496,0.0041,,,,,,,,,,,,,,,
15,0.2498,0.0019,,,,,,,,,,,,,,,
15.02,0.2502,-0.0006,,,,,,,,,,,,,,,
15.04,0.2504,-0.0005,,,,,,,,,,,,,,,
15.06,0.2508,0.0015,,,,,,,,,,,,,,,
15.08,0.2512,0.0013,,,,,,,,,,,,,,,
15.1,0.2517,0.0037,,,,,,,,,,,,,,,
15.12,0.2519,0.0043,,,,,,,,,,,,,,,
15.14,0.2523,0.0048,,,,,,,,,,,,,,,
15.16,0.2527,0.0049,,,,,,,,,,,,,,,
15.18,0.2531,0.0045,,,,,,,,,,,,,,,
15.2,0.2533,0.0054,,,,,,,,,,,,,,,
15.22,0.2537,0.0043,,,,,,,,,,,,,,,
15.24,0.2542,0.0039,,,,,,,,,,,,,,,
15.26,0.2544,0.0055,,,,,,,,,,,,,,,
15.28,0.2548,0.0039,,,,,,,,,,,,,,,
15.3,0.255,0.0038,,,,,,,,,,,,,,,
15.32,0.2554,0.005,,,,,,,,,,,,,,,
15.34,0.2558,0.0041,,,,,,,,,,,,,,,
15.36,0.256,0.0046,,,,,,,,,,,,,,,
15.38,0.2565,0.0047,,,,,,,,,,,,,,,
15.4,0.2569,0.0035,,,,,,,,,,,,,,,
15.42,0.2571,0.0045,,,,,,,,,,,,,,,
15.44,0.2575,0.0041,,,,,,,,,,,,,,,
15.46,0.2579,0.0042,,,,,,,,,,,,,,,
15.48,0.2581,0.0052,,,,,,,,,,,,,,,
15.5,0.2585,0.0031,,,,,,,,,,,,,,,
15.52,0.259,0.0056,,,,,,,,,,,,,,,
15.54,0.2592,0.0047,,,,,,,,,,,,,,,
15.56,0.2596,0.0038,,,,,,,,,,,,,,,
15.58,0.26,0.0049,,,,,,,,,,,,,,,
15.6,0.2602,0.0039,,,,,,,,,,,,,,,
15.62,0.2606,0.0045,,,,,,,,,,,,,,,
15.64,0.2608,0.0046,,,,,,,,,,,,,,,
15.66,0.2612,0.0043,,,,,,,,,,,,,,,
15.68,0.2617,0.0043,,,,,,,,,,,,,,,
15.7,0.2621,0.0049,,,,,,,,,,,,,,,
15.72,0.2623,0.0046,,,,,,,,,,,,,,,
15.74,0.2627,0.0047,,,,,,,,,,,,,,,
15.76,0.2629,0.0045,,,,,,,,,,,,,,,
15.78,0.2633,0.0038,,,,,,,,,,,,,,,
15.8,0.2637,0.0042,,,,,,,,,,,,,,,
15.82,0.264,0.0048,,,,,,,,,,,,,,,
15.84,0.2644,0.0041,,,,,,,,,,,,,,,
15.86,0.2646,0.005,,,,,,,,,,,,,,,
15.88,0.265,0.0043,,,,,,,,,,,,,,,
15.9,0.2652,0.0054,,,,,,,,,,,,,,,
15.92,0.2656,0.0049,,,,,,,,,,,,,,,
15.94,0.2658,0.0037,,,,,,,,,,,,,,,
15.96,0.2662,0.0057,,,,,,,,,,,,,,,
15.98,0.2665,0.0038,,,,,,,,,,,,,,,
16,0.2669,0.0043,,,,,,,,,,,,,,,
16.02,0.2673,0.0048,,,,,,,,,,,,,,,
16.04,0.2675,0.0044,,,,,,,,,,,,,,,
16.06,0.2679,0.005,,,,,,,,,,,,,,,
16.08,0.2683,0.0042,,,,,,,,,,,,,,,
16.1,0.2685,0.0046,,,,,,,,,,,,,,,
16.12,0.269,0.0038,,,,,,,,,,,,,,,
16.14,0.2692,0.0038,,,,,,,,,,,,,,,
16.16,0.2696,0.0047,,,,,,,,,,,,,,,
16.18,0.27,0.005,,,,,,,,,,,,,,,
16.2,0.2702,0.0049,,,,,,,,,,,,,,,
16.22,0.2706,0.0042,,,,,,,,,,,,,,,
16.24,0.271,0.0042,,,,,,,,,,,,,,,
16.26,0.2712,0.004,,,,,,,,,,,,,,,
16.28,0.2717,0.0053,,,,,,,,,,,,,,,
16.3,0.2719,0.0038,,,,,,,,,,,,,,,
16.32,0.2723,0.0036,,,,,,,,,,,,,,,
16.34,0.2725,0.0054,,,,,,,,,,,,,,,
16.36,0.2729,0.0056,,,,,,,,,,,,,,,
16.38,0.2733,0.0049,,,,,,,,,,,,,,,
16.4,0.2735,0.0047,,,,,,,,,,,,,,,
16.42,0.274,0.0044,,,,,,,,,,,,,,,
16.44,0.2742,0.0052,,,,,,,,,,,,,,,
16.46,0.2746,0.005,,,,,,,,,,,,,,,
16.48,0.2748,0.0044,,,,,,,,,,,,,,,
16.5,0.2752,0.0041,,,,,,,,,,,,,,,
16.52,0.2754,0.0047,,,,,,,,,,,,,,,
16.54,0.2758,0.0052,,,,,,,,,,,,,,,
16.56,0.276,0.0054,,,,,,,,,,,,,,,
16.58,0.2765,0.0048,,,,,,,,,,,,,,,
16.6,0.2767,0.005,,,,,,,,,,,,,,,
16.62,0.2771,0.0058,,,,,,,,,,,,,,,
16.64,0.2775,0.005,,,,,,,,,,,,,,,
16.66,0.2777,0.0064,,,,,,,,,,,,,,,
16.68,0.2781,0.0038,,,,,,,,,,,,,,,
16.7,0.2783,0.0036,,,,,,,,,,,,,,,
16.72,0.2785,0.0063,,,,,,,,,,,,,,,
16.74,0.279,0.0053,,,,,,,,,,,,,,,
16.76,0.2794,0.006,,,,,,,,,,,,,,,
16.78,0.2796,0.0047,,,,,,,,,,,,,,,
16.8,0.28,0.005,,,,,,,,,,,,,,,
16.82,0.2804,0.0056,,,,,,,,,,,,,,,
16.84,0.2806,0.0045,,,,,,,,,,,,,,,
16.86,0.281,0.0042,,,,,,,,,,,,,,,
16.88,0.2815,0.0047,,,,,,,,,,,,,,,
16.9,0.2817,0.0054,,,,,,,,,,,,,,,
16.92,0.2821,0.0047,,,,,,,,,,,,,,,
16.94,0.2825,0.0047,,,,,,,,,,,,,,,
16.96,0.2827,0.0049,,,,,,,,,,,,,,,
16.98,0.2831,0.0061,,,,,,,,,,,,,,,
17,0.2833,0.0035,,,,,,,,,,,,,,,
17.02,0.2837,0.0011,,,,,,,,,,,,,,,
17.04,0.284,0.0025,,,,,,,,,,,,,,,
17.06,0.2844,0.001,,,,,,,,,,,,,,,
17.08,0.2848,0.0011,,,,,,,,,,,,,,,
17.1,0.285,0.0042,,,,,,,,,,,,,,,
17.12,0.2854,0.0037,,,,,,,,,,,,,,,
17.14,0.2856,0.005,,,,,,,,,,,,,,,
17.16,0.286,0.0063,,,,,,,,,,,,,,,
17.18,0.2862,0.0056,,,,,,,,,,,,,,,
17.2,0.2867,0.0059,,,,,,,,,,,,,,,
17.22,0.2869,0.004,,,,,,,,,,,,,,,
17.24,0.2873,0.0049,,,,,,,,,,,,,,,
17.26,0.2875,0.0055,,,,,,,,,,,,,,,
17.28,0.2879,0.0044,,,,,,,,,,,,,,,
17.3,0.2881,0.0039,,,,,,,,,,,,,,,
17.32,0.2885,0.0037,,,,,,,,,,,,,,,
17.34,0.2887,0.0051,,,,,,,,,,,,,,,
17.36,0.2892,0.0054,,,,,,,,,,,,,,,
17.38,0.2896,0.0055,,,,,,,,,,,,,,,
17.4,0.2898,0.0041,,,,,,,,,,,,,,,
17.42,0.2902,0.0063,,,,,,,,,,,,,,,
17.44,0.2906,0.0049,,,,,,,,,,,,,,,
17.46,0.291,0.0044,,,,,,,,,,,,,,,
17.48,0.2912,0.0054,,,,,,,,,,,,,,,
17.5,0.2917,0.0039,,,,,,,,,,,,,,,
17.52,0.2921,0.0051,,,,,,,,,,,,,,,
17.54,0.2923,0.0052,,,,,,,,,,,,,,,
17.56,0.2927,0.0048,,,,,,,,,,,,,,,
17.58,0.2929,0.0056,,,,,,,,,,,,,,,
17.6,0.2933,0.0047,,,,,,,,,,,,,,,
17.62,0.2937,0.0051,,,,,,,,,,,,,,,
17.64,0.294,0.0047,,,,,,,,,,,,,,,
17.66,0.2944,0.0042,,,,,,,,,,,,,,,
17.68,0.2948,0.0061,,,,,,,,,,,,,,,
17.7,0.295,0.0049,,,,,,,,,,,,,,,
17.72,0.2954,0.0044,,,,,,,,,,,,,,,
17.74,0.2956,0.0052,,,,,,,,,,,,,,,
17.76,0.296,0.0046,,,,,,,,,,,,,,,
17.78,0.2965,0.0046,,,,,,,,,,,,,,,
17.8,0.2967,0.0052,,,,,,,,,,,,,,,
17.82,0.2971,0.0044,,,,,,,,,,,,,,,
17.84,0.2973,0.0049,,,,,,,,,,,,,,,
17.86,0.2977,0.0054,,,,,,,,,,,,,,,
17.88,0.2981,0.0031,,,,,,,,,,,,,,,
17.9,0.2983,0.0051,,,,,,,,,,,,,,,
17.92,0.2987,0.0047,,,,,,,,,,,,,,,
17.94,0.2992,0.0044,,,,,,,,,,,,,,,
17.96,0.2994,0.0058,,,,,,,,,,,,,,,
17.98,0.2998,0.005,,,,,,,,,,,,,,,
18,0.3002,0.0055,,,,,,,,,,,,,,,
18.02,0.3006,0.0052,,,,,,,,,,,,,,,
18.04,0.3008,0.0059,,,,,,,,,,,,,,,
18.06,0.3012,0.0052,,,,,,,,,,,,,,,
18.08,0.3017,0.0055,,,,,,,,,,,,,,,
18.1,0.3019,0.0053,,,,,,,,,,,,,,,
18.12,0.3023,0.0054,,,,,,,,,,,,,,,
18.14,0.3027,0.0054,,,,,,,,,,,,,,,
18.16,0.3029,0.0048,,,,,,,,,,,,,,,
18.18,0.3033,0.006,,,,,,,,,,,,,,,
18.2,0.3035,0.0051,,,,,,,,,,,,,,,
18.22,0.304,0.0051,,,,,,,,,,,,,,,
18.24,0.3044,0.0054,,,,,,,,,,,,,,,
18.26,0.3046,0.005,,,,,,,,,,,,,,,
18.28,0.305,0.0061,,,,,,,,,,,,,,,
18.3,0.3052,0.0049,,,,,,,,,,,,,,,
18.32,0.3056,0.0047,,,,,,,,,,,,,,,
18.34,0.3058,0.0059,,,,,,,,,,,,,,,
18.36,0.3062,0.0043,,,,,,,,,,,,,,,
18.38,0.3065,0.0059,,,,,,,,,,,,,,,
18.4,0.3069,0.006,,,,,,,,,,,,,,,
18.42,0.3073,0.0057,,,,,,,,,,,,,,,
18.44,0.3075,0.0056,,,,,,,,,,,,,,,
18.46,0.3079,0.0047,,,,,,,,,,,,,,,
18.48,0.3081,0.005,,,,,,,,,,,,,,,
18.5,0.3085,0.0046,,,,,,,,,,,,,,,
18.52,0.309,0.0041,,,,,,,,,,,,,,,
18.54,0.3092,0.005,,,,,,,,,,,,,,,
18.56,0.3096,0.0057,,,,,,,,,,,,,,,
18.58,0.31,0.005,,,,,,,,,,,,,,,
18.6,0.3102,0.0054,,,,,,,,,,,,,,,
18.62,0.3106,0.0056,,,,,,,,,,,,,,,
18.64,0.3108,0.0053,,,,,,,,,,,,,,,
18.66,0.3112,0.006,,,,,,,,,,,,,,,
18.68,0.3115,0.0048,,,,,,,,,,,,,,,
18.7,0.3119,0.0048,,,,,,,,,,,,,,,
18.72,0.3121,0.006,,,,,,,,,,,,,,,
18.74,0.3125,0.0053,,,,,,,,,,,,,,,
18.76,0.3129,0.0046,,,,,,,,,,,,,,,
18.78,0.3131,0.0049,,,,,,,,,,,,,,,
18.8,0.3135,0.0064,,,,,,,,,,,,,,,
18.82,0.3137,0.0058,,,,,,,,,,,,,,,
18.84,0.3142,0.0054,,,,,,,,,,,,,,,
18.86,0.3146,0.0051,,,,,,,,,,,,,,,
18.88,0.3148,0.0054,,,,,,,,,,,,,,,
18.9,0.3152,0.0053,,,,,,,,,,,,,,,
18.92,0.3154,0.0053,,,,,,,,,,,,,,,
18.94,0.3158,0.0055,,,,,,,,,,,,,,,
18.96,0.316,0.0045,,,,,,,,,,,,,,,
18.98,0.3165,0.0051,,,,,,,,,,,,,,,
19,0.3167,0.0027,,,,,,,,,,,,,,,
19.02,0.3171,0.0005,,,,,,,,,,,,,,,
19.04,0.3173,0.0015,,,,,,,,,,,,,,,
19.06,0.3177,0.0014,,,,,,,,,,,,,,,
19.08,0.3179,0.0042,,,,,,,,,,,,,,,
19.1,0.3183,0.0065,,,,,,,,,,,,,,,
19.12,0.3185,0.0043,,,,,,,,,,,,,,,
19.14,0.319,0.006,,,,,,,,,,,,,,,
19.16,0.3192,0.0047,,,,,,,,,,,,,,,
19.18,0.3196,0.0049,,,,,,,,,,,,,,,
19.2,0.3198,0.0053,,,,,,,,,,,,,,,
19.22,0.3202,0.0051,,,,,,,,,,,,,,,
